"experiment","version","interview_date","task","PROLIFIC_PID","workerId","identifier","first","trial_num","time_elapsed","reaction_time","trial_id","condition","choice","correct","confidence","cells","selected"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",1,172881,1617.20000004768,184,"mirror","wolf",0,2,"CR","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",2,179936,1097.5,171,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",3,186651,782.200000047684,172,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",4,196405,3756.70000004768,155,"mirror","sheep",1,1,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",5,204478,2213.40000009537,240,"mirror","dist",0,1,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",6,211565,1256.70000004768,167,"chase","sheep",1,1,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",7,218706,1095.29999995232,264,"mirror","dist",0,3,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",8,225375,889.200000047684,241,"mirror","dist",0,3,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",9,233270,2137.29999995232,262,"chase","dist",0,1,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",10,240343,890.799999952316,180,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",11,247131,1080.70000004768,154,"mirror","dist",0,2,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",12,254120,959.299999952316,159,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",13,263678,3622.09999990463,185,"chase","dist",0,1,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",14,270822,1225.19999980927,249,"mirror","wolf",0,1,"CR","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",15,277678,1085.79999995232,102,"chase","sheep",1,3,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",16,284843,702.100000143051,203,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",17,294169,1068.90000009537,201,"chase","wolf",0,1,"Ms","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",18,301759,1781,81,"chase","sheep",1,2,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",19,308994,921.900000095367,99,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",20,316135,1262.29999995232,199,"chase","dist",0,1,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",21,322879,836.200000047684,113,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",22,330095,1416.5,94,"mirror","dist",0,1,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",23,340761,4813.5,40,"chase","dist",0,1,"Ms","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",24,349380,2634.70000004768,41,"mirror","dist",0,1,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",25,356711,998.200000047684,80,"mirror","dist",0,3,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",26,365142,2691.40000009537,234,"mirror","dist",0,1,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",27,372514,885,111,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",28,381058,2771.90000009537,236,"mirror","dist",0,1,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",29,388293,1052.10000014305,98,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",30,395316,1075.59999990463,8,"mirror","dist",0,3,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",31,402368,1061.39999985695,90,"chase","sheep",1,3,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",32,410277,1892.39999985695,108,"chase","dist",0,1,"Ms","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",33,417323,1297.5,173,"chase","sheep",1,1,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",34,424146,1043.90000009537,198,"mirror","sheep",1,2,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",35,430965,946.799999952316,224,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",36,438237,1272.29999995232,63,"chase","wolf",0,2,"Ms","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",37,445386,1459.80000019073,254,"mirror","dist",0,1,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",38,453008,1645,183,"chase","wolf",0,1,"Ms","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",39,460022,1240,50,"mirror","sheep",1,1,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",40,467418,1727.90000009537,15,"mirror","dist",0,2,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",41,474363,1221.70000004768,56,"mirror","dist",0,1,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",42,481320,1223.20000004768,4,"mirror","sheep",1,1,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",43,488382,1354.59999990463,256,"mirror","dist",0,1,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",44,495161,1056.29999995232,75,"chase","dist",0,1,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",45,502135,1345.10000014305,204,"mirror","dist",0,1,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",46,510340,1133,259,"chase","dist",0,3,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",47,517108,929.799999952316,105,"chase","sheep",1,4,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",48,523754,967.100000143051,87,"mirror","dist",0,3,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",49,531335,765.800000190735,36,"mirror","sheep",1,4,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",50,538073,1060.40000009537,79,"chase","sheep",1,3,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",51,545049,1159.59999990463,251,"chase","sheep",1,1,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",52,867880,2038.90000009537,42,"mirror","wolf",0,1,"CR","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",53,874806,1066.90000009537,38,"chase","dist",0,3,"Ms","dist2"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",54,881666,898.099999904633,248,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",55,889252,1773.89999985695,96,"mirror","sheep",1,1,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",56,896342,1303.90000009537,217,"chase","dist",0,1,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",57,903454,1245.70000004768,290,"chase","dist",0,3,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",58,910785,1628.70000004768,218,"mirror","dist",0,1,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",59,917663,1085.20000004768,26,"mirror","dist",0,3,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",60,925127,1735.60000014305,65,"mirror","dist",0,1,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",61,3044553,962.099999904633,103,"mirror","dist",0,2,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",62,3052405,2141.69999980927,260,"mirror","dist",0,2,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",63,3060121,1919.40000009537,299,"mirror","wolf",0,1,"CR","wolf"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",64,3068158,2240.5,91,"mirror","dist",0,1,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",65,3075279,1480.90000009537,112,"mirror","sheep",1,1,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",66,3082758,1359.5,51,"chase","dist",0,1,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",67,3090645,1519.69999980927,110,"mirror","sheep",1,2,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",68,3098076,1716.40000009537,252,"mirror","sheep",1,1,"FA","sheep"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",69,3106300,2532.29999995232,263,"chase","dist",0,1,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","sheep",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_sheep","sheep",70,3113343,926.899999856949,57,"chase","sheep",1,5,"Hit","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",1,3739799,973.900000095367,184,"mirror","dist",0,3,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",2,3749466,3277.5,171,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",3,3756281,771.799999952316,172,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",4,3763527,1439.40000009537,155,"mirror","sheep",0,1,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",5,3770755,1544.70000004768,240,"mirror","dist",0,1,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",6,3777717,1242.79999995232,167,"chase","sheep",0,1,"Ms","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",7,3784578,1205.60000014305,264,"mirror","dist",0,1,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",8,3791413,1061.59999990463,241,"mirror","dist",0,2,"CR","dist5"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",9,3798392,1195.70000004768,262,"chase","sheep",0,2,"Ms","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",10,3804945,894.299999952316,180,"chase","dist",0,3,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",11,3812185,1037.89999985695,154,"mirror","sheep",0,3,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",12,3819098,921.299999952316,159,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",13,3825793,946.200000047684,185,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",14,3833835,2364.79999995232,249,"mirror","wolf",1,2,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",15,3840733,1161.90000009537,102,"chase","dist",0,1,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",16,3850141,3258.09999990463,203,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",17,3857234,1240.10000014305,201,"chase","dist",0,3,"Ms","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",18,3864019,1070.79999995232,81,"chase","dist",0,4,"Ms","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",19,3870813,1019,99,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",20,3878150,1600.10000014305,199,"chase","dist",0,2,"Ms","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",21,3885081,1108,113,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",22,3891903,1112.10000014305,94,"mirror","dist",0,2,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",23,3899069,1108.59999990463,40,"chase","dist",0,2,"Ms","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",24,3906065,1270.20000004768,41,"mirror","dist",0,1,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",25,3912936,1072.29999995232,80,"mirror","dist",0,2,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",26,3920907,2190.79999995232,234,"mirror","dist",0,1,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",27,3927744,986.200000047684,111,"chase","wolf",1,1,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",28,3935620,2005.59999990463,236,"mirror","dist",0,3,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",29,3942458,1116.10000014305,98,"chase","wolf",1,1,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",30,3950290,2089.89999985695,8,"mirror","dist",0,1,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",31,3957322,1242,90,"chase","wolf",1,2,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",32,3964126,1021.19999980927,108,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",33,3970943,1045.69999980927,173,"chase","dist",0,4,"Ms","dist6"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",34,3977771,1073.69999980927,198,"mirror","dist",0,2,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",35,3984465,859.200000047684,224,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",36,3991086,770.299999952316,63,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",37,3998018,1205.90000009537,254,"mirror","dist",0,1,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",38,4004738,992.600000143051,183,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",39,4011466,1031.10000014305,50,"mirror","sheep",0,1,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",40,4018420,1313.80000019073,15,"mirror","dist",0,1,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",41,4025060,973,56,"mirror","wolf",1,1,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",42,4031788,926.199999809265,4,"mirror","dist",0,1,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",43,4038683,1158.09999990463,256,"mirror","wolf",1,2,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",44,4045866,1020.39999985695,75,"chase","wolf",1,5,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",45,4052641,1044.89999985695,204,"mirror","dist",0,1,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",46,4059386,1082.10000014305,259,"chase","dist",0,2,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",47,4065816,764.5,105,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",48,4072416,948.599999904633,87,"mirror","wolf",1,3,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",49,4079124,1112.20000004768,36,"mirror","wolf",1,1,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",50,4085641,769.599999904633,79,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",51,4093343,1858.09999990463,251,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",52,4100595,1194.60000014305,42,"mirror","sheep",0,1,"CR","sheep"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",53,4110455,1881.29999995232,38,"chase","wolf",1,2,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",54,4117504,1119.90000009537,248,"chase","dist",0,1,"Ms","dist5"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",55,4124703,1253.5,96,"mirror","dist",0,2,"CR","dist6"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",56,4131578,1017.90000009537,217,"chase","wolf",1,4,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",57,4139477,2024.10000014305,290,"chase","wolf",1,3,"Hit","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",58,4146396,1260,218,"mirror","dist",0,2,"CR","dist2"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",59,4153143,1020.39999985695,26,"mirror","dist",0,3,"CR","dist3"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",60,4160987,2131.90000009537,65,"mirror","dist",0,1,"CR","dist4"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",61,4171321,1079.79999995232,103,"mirror","dist",0,1,"CR","dist1"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",62,4178460,1405.09999990463,260,"mirror","wolf",1,1,"FA","wolf"
5,"sheep-and-wolf","10/31/2023","wolf",NA,"A10249252O9I20MRSOBVF","A10249252O9I20MRSOBVF_wolf","sheep",63,4185379,1182.20000004768,299,"mirror","wolf",1,1,"FA","wolf"
